umidade;temperatura;pressao;vento_ang;vent_veloc;chuva;corrente_fuga;A;B;C;K;Uc
75;18,9;1019;230;0;0;0,035795;0,08608373;0,088644592;5,620082081;1,483797627;18590,07283
75;18,9;1019;230;0;0;0,035334;0,08608373;0,08807192;5,626563353;1,484355559;18765,57841
75;18,9;1019;230;0;0;0,035459;0,08608373;0,088227567;5,62479764;1,48420356;18717,60152
74;18,9;1019;230;0;0;0,035279;0,08608373;0,088003348;5,627342247;1,484422609;18786,78106
74;18,9;1019;230;0;0;0,035343;0,08608373;0,088083136;5,626436014;1,484344597;18762,1143
74;18,9;1019;230;0;0;0,035175;0,08608373;0,087873539;5,628818389;1,484549681;18827,02951
74;18,9;1019;223;0;0;0,0352;0,08608373;0,08790476;5,628463149;1,484519101;18817,33568
74;18,9;1019;229;0;0;0,035074;0,08608373;0,08774729;5,630256132;1,484673447;18866,3138
74;18,9;1019;223;0;0;0,035139;0,08608373;0,08782856;5,629330378;1,484593755;18841,0095
74;19;1019;224;0;0;0,035624;0,08608373;0,088432602;5,622476406;1,484003739;18654,71669
74;19;1019;196;0;0;0,035386;0,08608373;0,088136703;5,625828059;1,484292262;18745,58453
74;19;1019;233;0;0;0,035565;0,08608373;0,088359341;5,623305186;1,484075084;18677,14501
74;19;1019;223;0;0;0,035699;0,08608373;0,088525643;5,621424851;1,483913218;18626,2984
74;19;1019;223;0;0;0,035432;0,08608373;0,088193971;5,625178507;1,484236346;18727,93982
75;18,9;1019;223;0;0;0,035323;0,08608373;0,08805821;5,626719035;1,484368961;18769,81439
75;18,9;1019;223;0;0;0,035378;0,08608373;0,088126739;5,625941111;1,484301994;18748,65722
75;18,9;1019;203;0;0;0,035206;0,08608373;0,087912252;5,628377929;1,484511765;18815,01093
74;18,9;1019;233;0;0;0,035608;0,08608373;0,088412741;5,622701024;1,484023075;18660,79262
74;18,9;1019;222;0;0;0,035453;0,08608373;0,088220102;5,624882252;1,484210844;18719,89775
74;18,9;1019;246;0;0;0,035555;0,08608373;0,088346918;5,623445793;1,484087188;18680,95278
74;18,9;1019;242;0;0;0,035404;0,08608373;0,088159116;5,625573786;1,484270373;18738,67537
74;18,9;1019;242;0;0;0,035455;0,08608373;0,088222591;5,624854047;1,484208416;18719,13227
74;18,9;1019;239;0;0;0,035422;0,08608373;0,088181524;5,625319642;1,484248496;18731,77227
74;18,9;1019;234;0;0;0,035346;0,08608373;0,088086874;5,626393574;1,484340944;18760,95994
74;18,9;1019;234;0;0;0,035209;0,08608373;0,087915997;5,628335324;1,484508097;18813,84881
75;18,8;1019;226;0;0;0,035052;0,08608373;0,087719766;5,630569853;1,484700454;18874,89665
75;18,8;1019;235;1,4;0;0,035313;0,08608373;0,088045744;5,626860606;1,484381148;18773,66725
75;18,8;1019;231;1,4;0;0,035203;0,08608373;0,087908506;5,628420537;1,484515432;18816,17322
75;18,8;1019;231;1,2;0;0,035689;0,08608373;0,088513243;5,621564931;1,483925276;18630,08156
75;18,8;1019;234;1,2;0;0,035278;0,08608373;0,088002101;5,62735642;1,484423829;18787,16709
75;18,8;1019;246;1,6;0;0,03571;0,08608373;0,08853928;5,621270809;1,483899957;18622,13904
75;18,8;1019;232;1,2;0;0,03518;0,08608373;0,087879784;5,62874732;1,484543563;18825,08979
75;18,8;1019;230;1,2;0;0,035225;0,08608373;0,087935971;5,628108161;1,484488542;18807,65372
76;18,7;1019;226;1;0;0,034958;0,08608373;0,087602067;5,63191252;1,484816035;18911,67371
75;18,7;1019;234;1,4;0;0,035598;0,08608373;0,088400325;5,622841462;1,484035165;18664,59246
75;18,7;1019;232;1,4;0;0,035639;0,08608373;0,088451218;5,622265918;1,48398562;18649,02479
75;18,7;1019;238;1,2;0;0,035045;0,08608373;0,087711007;5,630669715;1,48470905;18877,62951
76;18,7;1019;238;0;0;0,035324;0,08608373;0,088059456;5,62670488;1,484367742;18769,42921
76;18,6;1019;238;1;0;0,035175;0,08608373;0,087873539;5,628818389;1,484549681;18827,02951
76;18,6;1019;238;1;0;0,035288;0,08608373;0,088014573;5,627214709;1,48441163;18783,30764
76;18,6;1019;238;1,6;0;0,035243;0,08608373;0,087958436;5,627852726;1,484466553;18800,69004
76;18,6;1019;239;1,2;0;0,035305;0,08608373;0,088035771;5,626973892;1,4843909;18776,75089
76;18,6;1019;238;0;0;0,035469;0,08608373;0,088240007;5,624656652;1,484191423;18713,77597
77;18,6;1019;238;1,6;0;0,035493;0,08608373;0,088269856;5,624318443;1,484162309;18704,60221
77;18,6;1019;238;1,2;0;0,035773;0,08608373;0,088617347;5,620389481;1,483824089;18598,35972
77;18,6;1019;238;1,2;0;0,035337;0,08608373;0,088075659;5,626520903;1,484351905;18764,42354
77;18,6;1019;239;1,4;0;0,035756;0,08608373;0,088596288;5,620627146;1,483844548;18604,76925
77;18,6;1019;238;1,2;0;0,035699;0,08608373;0,088525643;5,621424851;1,483913218;18626,2984
77;18,6;1019;238;1,4;0;0,035279;0,08608373;0,088003348;5,627342247;1,484422609;18786,78106
77;18,6;1019;238;0;0;0,035154;0,08608373;0,087847304;5,629116985;1,484575385;18835,18151
77;18,6;1019;238;0;0;0,035726;0,08608373;0,088559113;5,621046833;1,483880676;18616,093
77;18,6;1019;238;1;0;0,035389;0,08608373;0,088140439;5,625785671;1,484288613;18744,43259
77;18,6;1019;238;1,2;0;0,03557;0,08608373;0,088365552;5,623234897;1,484069033;18675,24182
78;18,6;1019;238;0;0;0,035409;0,08608373;0,088165341;5,625503178;1,484264295;18736,75724
77;18,6;1019;240;1,4;0;0,035606;0,08608373;0,088410258;5,622729109;1,484025493;18661,55244
77;18,7;1019;240;0;0;0,035376;0,08608373;0,088124248;5,625969378;1,484304427;18749,42558
77;18,7;1019;240;0;0;0,035378;0,08608373;0,088126739;5,625941111;1,484301994;18748,65722
77;18,7;1019;240;0;0;0,035341;0,08608373;0,088080644;5,626464309;1,484347033;18762,88397
76;18,8;1019;240;0;0;0,035343;0,08608373;0,088083136;5,626436014;1,484344597;18762,1143
76;18,8;1019;254;0;0;0,035571;0,08608373;0,088366794;5,62322084;1,484067823;18674,86123
76;18,8;1018;254;0;0;0,035468;0,08608373;0,088238763;5,624670749;1,484192637;18714,15844
76;18,8;1018;254;0;0;0,035422;0,08608373;0,088181524;5,625319642;1,484248496;18731,77227
76;18,9;1018;254;0;0;0,035359;0,08608373;0,088103072;5,626209712;1,484325116;18755,95964
75;18,9;1018;219;0;0;0,035163;0,08608373;0,087858548;5,628988993;1,484564367;18831,68676
75;18,9;1018;230;0;0;0,035219;0,08608373;0,087928481;5,628193335;1,484495874;18809,97631
75;18,9;1018;230;0;0;0,035216;0,08608373;0,087924736;5,628235928;1,484499541;18811,13786
75;18,9;1018;246;0;0;0,035394;0,08608373;0,088146665;5,625715033;1,484282533;18742,51305
75;18,9;1018;246;0;0;0,035399;0,08608373;0,088152891;5,625644404;1,484276453;18740,59398
75;18,9;1018;246;0;0;0,035189;0,08608373;0,087891024;5,628619423;1,484532553;18821,5995
74;19;1018;246;0;0;0,035328;0,08608373;0,088064442;5,626648265;1,484362869;18767,88866
74;19;1018;245;0;0;0,035334;0,08608373;0,08807192;5,626563353;1,484355559;18765,57841
74;19;1018;245;0;0;0,035157;0,08608373;0,087851052;5,629074318;1,484571712;18834,01642
74;19;1018;245;0;0;0,03518;0,08608373;0,087879784;5,62874732;1,484543563;18825,08979
74;19;1018;245;0;0;0,035501;0,08608373;0,088279803;5,624205758;1,484152608;18701,54667
75;19;1018;245;0;0;0,035678;0,08608373;0,088499601;5,621719064;1,483938545;18634,24514
75;19;1018;244;0;0;0,035178;0,08608373;0,087877286;5,628775746;1,48454601;18825,86562
75;19;1018;244;0;0;0,035457;0,08608373;0,088225079;5,624825843;1,484205988;18718,36686
74;19;1018;244;0;0;0,035722;0,08608373;0,088554155;5,621102817;1,483885496;18617,60407
74;19,1;1018;244;0;0;0,035428;0,08608373;0,088188992;5,625234956;1,484241206;18729,47258
75;19,1;1018;244;0;0;0,035293;0,08608373;0,088020808;5,627143868;1,484405532;18781,37862
75;19,2;1018;244;0;0;0,035671;0,08608373;0,088490919;5,621817173;1,48394699;18636,89585
75;19,2;1018;244;0;0;0,035356;0,08608373;0,088099334;5,626252135;1,484328768;18757,11328
75;19,2;1018;244;0;0;0,035286;0,08608373;0,088012078;5,627243048;1,48441407;18784,07938
74;19,2;1018;244;0;0;0,035692;0,08608373;0,088516963;5,621522903;1,483921658;18628,94642
74;19,2;1018;244;0;0;0,035391;0,08608373;0,088142929;5,625757415;1,484286181;18743,66472
74;19,3;1018;244;0;0;0,035166;0,08608373;0,087862296;5,628946337;1,484560695;18830,52219
73;19,3;1018;244;0;0;0,035038;0,08608373;0,087702246;5,630769597;1,484717648;18880,36331
73;19,3;1018;244;0;0;0,035116;0,08608373;0,087799811;5,629657757;1,484621937;18849,9541
73;19,3;1018;244;0;0;0,035477;0,08608373;0,088249958;5,62454389;1,484181716;18710,71686
73;19,3;1018;244;0;0;0,034983;0,08608373;0,087633385;5,631555075;1,484785265;18901,87595
73;19,4;1018;244;0;0;0,035216;0,08608373;0,087924736;5,628235928;1,484499541;18811,13786
73;19,4;1018;244;0;0;0,035624;0,08608373;0,088432602;5,622476406;1,484003739;18654,71669
73;19,4;1018;244;0;0;0,035053;0,08608373;0,087721017;5,630555589;1,484699226;18874,50632
74;19,4;1018;244;0;0;0,035382;0,08608373;0,088131721;5,625884582;1,484297128;18747,12073
74;19,4;1018;244;0;0;0,035697;0,08608373;0,088523163;5,621452864;1,483915629;18627,05489
74;19,4;1018;244;0;0;0,035574;0,08608373;0,08837052;5,623178673;1,484064193;18673,7196
74;19,4;1018;244;0;0;0,035146;0,08608373;0,087837308;5,629230783;1,484585181;18838,28924
74;19,4;1018;244;0;0;0,035616;0,08608373;0,088422672;5,622588703;1,484013406;18657,75407
74;19,4;1018;244;0;0;0,035453;0,08608373;0,088220102;5,624882252;1,484210844;18719,89775
74;19,4;1018;244;0;0;0,035434;0,08608373;0,08819646;5,625150284;1,484233917;18727,17355
74;19,5;1018;244;0;0;0,03523;0,08608373;0,087942212;5,628037194;1,484482433;18805,71875
74;19,5;1018;244;0;0;0,035353;0,08608373;0,088095596;5,626294563;1,484332421;18758,26708
74;19,5;1018;244;0;0;0,035182;0,08608373;0,087882282;5,628718896;1,484541116;18824,31404
74;19,5;1018;244;0;0;0,035104;0,08608373;0,087784808;5,629828648;1,484636648;18854,62486
73;19,5;1018;244;0;0;0,035536;0,08608373;0,088323309;5,623713056;1,484110195;18688,19263
72;19,6;1018;244;0;0;0,034994;0,08608373;0,087647162;5,631397881;1,484771733;18897,56876
72;19,6;1018;244;0;0;0,035039;0,08608373;0,087703498;5,630755327;1,48471642;18879,97271
74;19,6;1018;244;0;0;0,035848;0,08608373;0,088710194;5,619342301;1,483733944;18570,14498
74;19,6;1018;244;0;0;0,035084;0,08608373;0,087759798;5,630113597;1,484661177;18862,41557
74;19,6;1018;244;0;0;0,035093;0,08608373;0,087771053;5,62998535;1,484650137;18858,9088
74;19,6;1018;244;0;0;0,035603;0,08608373;0,088406533;5,622771238;1,48402912;18662,69231
73;19,6;1018;244;0;0;0,035263;0,08608373;0,08798339;5,627569062;1,484442134;18792,95981
74;19,6;1018;244;0;0;0,035725;0,08608373;0,088557874;5,621060828;1,483881881;18616,47074
73;19,6;1018;244;0;0;0,036195;0,08608373;0,089138506;5,614525696;1,483319313;18440,91803
73;19,6;1018;244;0;0;0,03509;0,08608373;0,087767302;5,630028095;1,484653817;18860,07755
73;19,6;1018;244;0;0;0,034839;0,08608373;0,087452837;5,633617466;1,484962803;18958,47717
73;19,6;1018;244;0;0;0,035885;0,08608373;0,088755962;5,6188265;1,483689542;18556,26316
73;19,6;1018;244;0;0;0,035513;0,08608373;0,088294722;5,624036777;1,484138062;18696,96559
73;19,6;1018;244;0;0;0,03492;0,08608373;0,087554441;5,632456325;1,484862848;18926,58947
72;19,6;1018;244;0;0;0,035041;0,08608373;0,087706001;5,630726788;1,484713963;18879,19156
72;19,7;1018;240;0;0;0,034808;0,08608373;0,08741392;5,634062567;1,485001119;18970,71495
72;19,7;1018;236;0;0;0,034935;0,08608373;0,087573244;5,632241594;1,484844363;18920,69833
72;19,7;1018;236;0;0;0,035219;0,08608373;0,087928481;5,628193335;1,484495874;18809,97631
72;19,7;1018;157;0;0;0,035177;0,08608373;0,087876037;5,62878996;1,484547234;18826,25357
72;19,8;1018;157;0;0;0,034933;0,08608373;0,087570737;5,632270219;1,484846827;18921,48356
72;19,8;1018;181;0;0;0,034697;0,08608373;0,087274431;5,635659576;1,485138596;19014,68863
70;19,8;1018;181;0;0;0,034825;0,08608373;0,087435264;5,63381843;1,484980103;18964,00158
70;19,8;1018;189;0;0;0,035049;0,08608373;0,087716012;5,630612649;1,484704138;18876,06776
70;19,8;1018;184;0;0;0,034673;0,08608373;0,087244242;5,636005547;1,485168378;19024,22835
70;19,8;1018;212;0;0;0,034799;0,08608373;0,087402619;5,634191865;1,48501225;18974,27137
69;19,9;1018;212;0;0;0,034641;0,08608373;0,087203973;5,636467214;1,48520812;19036,96571
70;19,9;1018;212;0;0;0,034347;0,08608373;0,086833132;5,640728851;1,485574978;19154,94685
70;19,9;1018;210;0;0;0,035136;0,08608373;0,087824811;5,629373067;1,48459743;18842,17562
70;19,9;1018;210;0;0;0,035378;0,08608373;0,088126739;5,625941111;1,484301994;18748,65722
70;19,9;1018;210;0;0;0,035064;0,08608373;0,08773478;5,630398709;1,484685721;18870,21395
70;19,9;1018;210;0;0;0,03476;0,08608373;0,087353628;5,63475254;1,485060515;18989,70088
70;19,9;1018;210;0;0;0,035001;0,08608373;0,087655927;5,631297874;1,484763124;18894,82903
70;19,9;1018;210;0;0;0,035362;0,08608373;0,088106809;5,626167291;1,484321465;18754,80618
70;20;1018;225;0;0;0,034848;0,08608373;0,087464132;5,633488317;1,484951686;18954,92778
70;20;1018;220;0;0;0,034752;0,08608373;0,087343575;5,634867628;1,485070422;18992,8696
70;20;1018;223;0;0;0,03439;0,08608373;0,08688747;5,640103278;1,485521126;19137,58257
69;20;1018;218;0;0;0,035682;0,08608373;0,088504562;5,62166301;1,483933719;18632,73085
68;20;1018;218;0;0;0,035354;0,08608373;0,088096842;5,62628042;1,484331203;18757,88246
68;20;1018;218;0;0;0,03465;0,08608373;0,087215301;5,636337327;1,485196939;19033,38128
68;20;1018;218;0;0;0,03482;0,08608373;0,087428987;5,633890223;1,484986283;18965,97552
68;20;1018;218;0;0;0,034743;0,08608373;0,087332264;5,634997134;1,48508157;18996,43591
68;20;1018;218;0;0;0,03514;0,08608373;0,08782981;5,629316149;1,48459253;18840,62084
68;20;1018;218;0;0;0,034385;0,08608373;0,086881153;5,640175979;1,485527385;19139,59975
68;20;1018;218;0;0;0,034268;0,08608373;0,086733214;5,641880203;1,485674091;19186,94655
69;20;1018;218;0;0;0,034843;0,08608373;0,087457857;5,633560062;1,484957862;18956,89947
69;19,9;1018;218;0;0;0,035158;0,08608373;0,087852302;5,629060096;1,484570488;18833,6281
69;19,9;1018;265;0;0;0,036015;0,08608373;0,088916585;5,617018431;1,483533897;18507,68424
70;19,9;1018;213;0;0;0,036309;0,08608373;0,089278772;5,612953368;1,483183961;18398,92806
69;19,9;1018;208;0;0;0,035644;0,08608373;0,088457422;5,622195775;1,483979582;18647,1284
70;19,9;1018;208;0;0;0,035089;0,08608373;0,087766051;5,630042345;1,484655044;18860,46717
70;19,9;1018;208;0;0;0,035213;0,08608373;0,087920991;5,628278524;1,484503207;18812,29959
70;19,9;1018;208;0;0;0,034996;0,08608373;0,087649666;5,631369305;1,484769273;18896,78588
69;19,9;1018;208;0;0;0,034915;0,08608373;0,087548173;5,632527922;1,484869011;18928,55415
70;19,9;1018;208;0;0;0,035147;0,08608373;0,087838557;5,629216557;1,484583957;18837,9007
70;19,9;1018;208;0;0;0,035176;0,08608373;0,087874788;5,628804174;1,484548457;18826,64153
70;19,9;1018;208;0;0;0,03572;0,08608373;0,088551676;5,621130812;1,483887906;18618,35972
70;19,8;1018;247;0;0;0,03518;0,08608373;0,087879784;5,62874732;1,484543563;18825,08979
70;19,8;1018;251;0;0;0,035748;0,08608373;0,088586376;5,620739028;1,483854179;18607,78731
70;19,8;1018;270;0;0;0,034959;0,08608373;0,08760332;5,631898217;1,484814804;18911,28157
71;19,8;1018;270;0;0;0,035527;0,08608373;0,088312124;5,623839705;1,484121097;18691,62436
71;19,7;1018;270;0;0;0,034831;0,08608373;0,087442796;5,633732293;1,484972688;18961,63351
71;19,7;1018;270;0;0;0,035184;0,08608373;0,08788478;5,628690473;1,48453867;18823,53836
71;19,7;1018;270;0;0;0,035834;0,08608373;0,08869287;5,619537608;1,483750757;18575,404
71;19,7;1018;270;0;0;0,037406;0,08608373;0,090617421;5,59807063;1,481902799;18006,17553
71;19,7;1018;270;0;0;0,03681;0,08608373;0,089892606;5,606101416;1,482594119;18217,05467
71;19,7;1018;270;0;0;0,03718;0,08608373;0,090343259;5,601100699;1,482163639;18085,45366
71;19,7;1018;270;0;0;0,037181;0,08608373;0,090344474;5,601087251;1,482162481;18085,10105
71;19,7;1018;270;0;0;0,036986;0,08608373;0,090107252;5,603716459;1,482388813;18154,17223
71;19,7;1018;210;0;0;0,03654;0,08608373;0,08956232;5,609782415;1,482910993;18314,53615
71;19,7;1018;210;0;0;0,036559;0,08608373;0,089585602;5,609522493;1,482888618;18307,63576
71;19,6;1018;210;0;0;0,036132;0,08608373;0,089060897;5,61539674;1,483394295;18464,22097
72;19,6;1018;210;0;0;0,036276;0,08608373;0,089238191;5,613408007;1,483223098;18411,05966
72;19,6;1018;211;0;0;0,035519;0,08608373;0,08830218;5,623952308;1,484130791;18694,67604
72;19,6;1018;211;0;0;0,036188;0,08608373;0,089129886;5,614622404;1,483327638;18443,50379
72;19,6;1018;211;0;0;0,037254;0,08608373;0,090433121;5,600106529;1,482078057;18059,40405
72;19,5;1018;211;0;0;0,036122;0,08608373;0,089048571;5,615535141;1,483406209;18467,92629
71;19,5;1018;211;0;0;0,035794;0,08608373;0,088643354;5,620096049;1,483798829;18590,44932
71;19,5;1018;210;0;0;0,036192;0,08608373;0,089134812;5,61456714;1,48332288;18442,02611
71;19,5;1018;210;0;0;0,036087;0,08608373;0,08900542;5,616019845;1,483447935;18480,90886
71;19,5;1018;210;0;0;0,036132;0,08608373;0,089060897;5,61539674;1,483394295;18464,22097
72;19,5;1018;210;0;0;0,035948;0,08608373;0,088833839;5,617949465;1,483614043;18532,68324
72;19,5;1018;210;0;0;0,035828;0,08608373;0,088685444;5,619621335;1,483757964;18577,65895
71;19,5;1018;211;0;0;0,036534;0,08608373;0,089554966;5,609864523;1,482918062;18316,71651
71;19,5;1018;211;0;0;0,035776;0,08608373;0,088621063;5,620347551;1,48382048;18597,22917
70;19,5;1018;211;0;0;0,035709;0,08608373;0,088538041;5,621284811;1,483901162;18622,51707
71;19,6;1018;211;0;0;0,036503;0,08608373;0,089516963;5,610288966;1,482954599;18327,99153
71;19,5;1018;217;0;0;0,036001;0,08608373;0,088899301;5,617212832;1,483550631;18512,90128
71;19,5;1018;217;0;0;0,036755;0,08608373;0,089825424;5,606849055;1,482658479;18236,81186
70;19,5;1018;217;0;0;0,035828;0,08608373;0,088685444;5,619621335;1,483757964;18577,65895
70;19,5;1018;218;0;0;0,035733;0,08608373;0,088567789;5,620948874;1,483872244;18613,44932
70;19,6;1019;218;0;0;0,035894;0,08608373;0,088767092;5,618701115;1,483678748;18552,89023
70;19,6;1019;218;0;0;0,036135;0,08608373;0,089064594;5,615355228;1,483390722;18463,10972
71;19,6;1019;218;0;0;0,035946;0,08608373;0,088831367;5,617977284;1,483616438;18533,43072
71;19,6;1019;214;0;0;0,035958;0,08608373;0,088846194;5,617810395;1,483602072;18528,94695
70;19,6;1019;214;0;0;0,035657;0,08608373;0,088473552;5,62201345;1,483963886;18642,19995
70;19,6;1019;208;0;0;0,036179;0,08608373;0,089118802;5,61474677;1,483338344;18446,82961
70;19,6;1019;186;0;0;0,035993;0,08608373;0,088889423;5,617323953;1,483560197;18515,88402
70;19,6;1019;199;0;0;0,036023;0,08608373;0,088926459;5,616907378;1,483524337;18504,70464
70;19,6;1019;207;0;0;0,035438;0,08608373;0,088201438;5,625093845;1,484229058;18725,64125
69;19,6;1019;205;1,2;0;0,036814;0,08608373;0,08989749;5,606047086;1,482589442;18215,61977
69;19,6;1019;208;1,6;0;0,036317;0,08608373;0,089288607;5,612843214;1,483174478;18395,98993
69;19,6;1019;208;1;0;0,036297;0,08608373;0,089264017;5,613118643;1,483198188;18403,33735
69;19,6;1019;208;0;0;0,035921;0,08608373;0,088800472;5,618325149;1,483646384;18542,78019
69;19,6;1019;214;0;0;0,035933;0,08608373;0,088815303;5,618158143;1,483632007;18538,29104
69;19,7;1019;214;0;0;0,036126;0,08608373;0,089053502;5,615479776;1,483401443;18466,44395
70;19,7;1019;214;0;0;0,035654;0,08608373;0,08846983;5,622055519;1,483967508;18643,33701
70;19,7;1019;214;0;0;0,035741;0,08608373;0,088577703;5,620836945;1,483862609;18610,42907
70;19,7;1019;214;0;0;0,035966;0,08608373;0,088856076;5,617699166;1,483592497;18525,9592
70;19,7;1019;214;0;0;0,036071;0,08608373;0,088985686;5,616241581;1,483467022;18486,85098
70;19,7;1019;214;0;0;0,035603;0,08608373;0,088406533;5,622771238;1,48402912;18662,69231
70;19,7;1019;214;0;0;0,036418;0,08608373;0,089412679;5,611454611;1,483054942;18358,99178
70;19,7;1019;214;0;0;0,03561;0,08608373;0,088415224;5,622672941;1,484020658;18660,03287
70;19,7;1019;214;0;0;0,035806;0,08608373;0,088658212;5,619928451;1,483784402;18585,93268
70;19,7;1019;214;0;0;0,035449;0,08608373;0,088215126;5,624938668;1,4842157;18721,42894
71;19,7;1019;214;0;0;0,036249;0,08608373;0,089204975;5,613780293;1,483255146;18420,99967
71;19,7;1019;215;0;0;0,035969;0,08608373;0,088859782;5,617657462;1,483588907;18524,8391
70;19,7;1019;215;0;0;0,036772;0,08608373;0,089846195;5,606617847;1,482638576;18230,69965
71;19,7;1019;215;0;0;0,035964;0,08608373;0,088853606;5,617726971;1,48359489;18526,70603
71;19,7;1019;215;0;0;0,036677;0,08608373;0,089730061;5,607911262;1,482749918;18264,91871
71;19,7;1019;215;0;0;0,035904;0,08608373;0,088779456;5,618561835;1,483666759;18549,14424
71;19,7;1019;215;0;0;0,03565;0,08608373;0,088464867;5,622111617;1,483972337;18644,85335
71;19,7;1019;215;0;0;0,035497;0,08608373;0,08827483;5,624262097;1,484157458;18703,07429
72;19,7;1019;215;0;0;0,035958;0,08608373;0,088846194;5,617810395;1,483602072;18528,94695
72;19,7;1019;215;0;0;0,035516;0,08608373;0,088298451;5,62399454;1,484134426;18695,82073
72;19,7;1019;198;0;0;0,0356;0,08608373;0,088402808;5,622813371;1,484032747;18663,83234
70;19,7;1019;218;0;0;0,035373;0,08608373;0,088120512;5,626011781;1,484308078;18750,57825
70;19,7;1019;222;0;0;0,035975;0,08608373;0,088867193;5,617574064;1,483581728;18522,59936
71;19,7;1019;213;0;0;0,035813;0,08608373;0,088666877;5,619830712;1,483775988;18583,29918
71;19,7;1019;209;0;0;0,035933;0,08608373;0,088815303;5,618158143;1,483632007;18538,29104
72;19,7;1019;209;0;0;0,0358;0,08608373;0,088650783;5,620012243;1,483791615;18588,19067
71;19,7;1019;209;0;0;0,035798;0,08608373;0,088648307;5,620040177;1,48379402;18588,94348
71;19,8;1019;227;0;0;0,03618;0,08608373;0,089120034;5,61473295;1,483337154;18446,46
71;19,8;1019;227;0;0;0,035616;0,08608373;0,088422672;5,622588703;1,484013406;18657,75407
71;19,8;1019;221;0;0;0,035688;0,08608373;0,088512003;5,621578941;1,483926482;18630,45997
71;19,9;1019;221;0;0;0,036132;0,08608373;0,089060897;5,61539674;1,483394295;18464,22097
71;19,9;1019;221;0;0;0,035865;0,08608373;0,088731226;5,619105245;1,483713537;18563,76378
71;19,9;1019;221;0;0;0,036776;0,08608373;0,089851081;5,606563461;1,482633894;18229,2622
70;20;1019;221;0;0;0,035578;0,08608373;0,088375489;5,623122455;1,484059354;18672,19767
70;20;1019;221;0;0;0,035304;0,08608373;0,088034524;5,626988054;1,484392119;18777,13643
70;20,1;1019;213;0;0;0,035944;0,08608373;0,088828896;5,618005104;1,483618833;18534,17826
70;20,2;1019;213;0;0;0,035711;0,08608373;0,08854052;5,621256808;1,483898752;18621,76102
69;20,2;1019;191;0;0;0,035326;0,08608373;0,088061949;5,626676572;1,484365305;18768,6589
68;20,1;1019;192;0;0;0,035824;0,08608373;0,088680493;5,61967716;1,48376277;18579,16261
68;20,1;1019;203;0;0;0,036038;0,08608373;0,088944972;5,616699221;1,483506418;18499,12097
69;20,2;1019;196;0;0;0,035646;0,08608373;0,088459904;5,622167721;1,483977167;18646,36998
68;20,2;1019;214;0;0;0,035261;0,08608373;0,087980895;5,627597421;1,484444576;18793,73249
68;20,2;1019;213;0;0;0,035325;0,08608373;0,088060703;5,626690726;1,484366524;18769,04404
69;20,2;1019;213;0;0;0,035898;0,08608373;0,088772038;5,618645398;1,483673952;18551,39162
69;20,3;1019;213;0;0;0,035408;0,08608373;0,088164096;5,625517298;1,484265511;18737,14083
69;20,3;1019;213;0;0;0,03559;0,08608373;0,088390391;5,62295384;1,484044839;18667,63366
68;20,3;1019;198;0;0;0,035312;0,08608373;0,088044498;5,626874765;1,484382367;18774,05264
68;20,4;1019;200;0;0;0,0353;0,08608373;0,088029537;5,627044708;1,484396996;18778,67878
68;20,4;1019;200;0;0;0,035286;0,08608373;0,088012078;5,627243048;1,48441407;18784,07938
68;20,4;1019;215;0;0;0,03536;0,08608373;0,088104317;5,626195571;1,484323899;18755,57514
68;20,5;1019;278;0;0;0,035228;0,08608373;0,087939716;5,62806558;1,484484876;18806,49268
68;20,5;1019;302;0;0;0,035371;0,08608373;0,08811802;5,626040052;1,484310511;18751,3468
68;20,5;1019;302;0;0;0,034957;0,08608373;0,087600814;5,631926823;1,484817267;18912,06587
68;20,6;1019;302;0;0;0,035539;0,08608373;0,088327037;5,623670848;1,484106561;18687,04905
68;20,6;1019;309;0;0;0,034903;0,08608373;0,087533127;5,632699797;1,484883807;18933,27137
68;20,6;1019;341;0;0;0,035423;0,08608373;0,088182769;5,625305527;1,484247281;18731,38894
68;20,7;1019;294;0;0;0,035159;0,08608373;0,087853551;5,629045875;1,484569264;18833,23979
67;20,7;1019;294;0;0;0,035114;0,08608373;0,087797311;5,629686234;1,484624388;18850,73237
67;20,7;1019;294;0;0;0,035114;0,08608373;0,087797311;5,629686234;1,484624388;18850,73237
67;20,7;1019;294;0;0;0,035251;0,08608373;0,087968418;5,627739241;1,484456784;18797,59704
67;20,8;1019;294;0;0;0,035319;0,08608373;0,088053224;5,626775659;1,484373835;18771,35531
67;20,8;1019;294;0;0;0,034976;0,08608373;0,087624617;5,631655134;1,484793879;18904,61811
67;20,9;1019;294;0;0;0,035537;0,08608373;0,088324552;5,623698986;1,484108984;18687,81141
66;20,9;1019;190;0;0;0,035425;0,08608373;0,088185258;5,625277297;1,484244851;18730,62234
66;20,9;1019;173;0;0;0,035379;0,08608373;0,088127985;5,625926978;1,484300778;18748,27307
66;20,9;1019;173;0;0;0,035121;0,08608373;0,087806062;5,629586569;1,484615809;18848,00876
66;21;1019;178;0;0;0,035342;0,08608373;0,08808189;5,626450161;1,484345815;18762,49913
65;21,1;1019;178;0;0;0,035079;0,08608373;0,087753544;5,63018486;1,484667312;18864,36445
65;21,1;1019;230;0;0;0,035045;0,08608373;0,087711007;5,630669715;1,48470905;18877,62951
64;21,1;1019;209;0;0;0,035081;0,08608373;0,087756046;5,630156353;1,484664858;18863,58484
